,Date,P_atm,Baseline,50,100,200,300,400,500,1000
158322,1/22/2006 18:00,0,0,0,0,0,0,0,0,0
158323,1/22/2006 19:00,0,0,0,0,0,0,0,0,0
158324,1/22/2006 20:00,0,0,0,0,0,0,0,0,0
158325,1/22/2006 21:00,0,0,0,0,0,0,0,0,0
158326,1/22/2006 22:00,0,0,0,0,0,0,0,0,0
158327,1/22/2006 23:00,0,0,0,0,0,0,0,0,0
158328,1/23/2006 0:00,0,0,0,0,0,0,0,0,0
158329,1/23/2006 1:00,0,0,0,0,0,0,0,0,0
158330,1/23/2006 2:00,0,0,0,0,0,0,0,0,0
158331,1/23/2006 3:00,0,0,0,0,0,0,0,0,0
158332,1/23/2006 4:00,0,0,0,0,0,0,0,0,0
158333,1/23/2006 5:00,0,0,0,0,0,0,0,0,0
158334,1/23/2006 6:00,0,0,0,0,0,0,0,0,0
158335,1/23/2006 7:00,0,1.43E-17,0,0,0,0,0,0,0
158336,1/23/2006 8:00,0,3.82E-17,0,0,0,0,0,0,0
158337,1/23/2006 9:00,0,1.39E-17,0,0,0,0,0,0,0
158338,1/23/2006 10:00,0,0,0,0,0,0,0,0,0
158339,1/23/2006 11:00,0,0,0,0,0,0,0,0,0
158340,1/23/2006 12:00,0,0,0,0,0,0,0,0,0
158341,1/23/2006 13:00,0,0,0,0,0,0,0,0,0
158342,1/23/2006 14:00,0,6.94E-18,0,0,0,0,0,0,0
158343,1/23/2006 15:00,0,1.21E-17,0,0,0,0,0,0,0
158344,1/23/2006 16:00,0,0,0,0,0,0,0,0,0
158345,1/23/2006 17:00,0,0,0,0,0,0,0,0,0
158346,1/23/2006 18:00,0,0,0,0,0,0,0,0,0
158347,1/23/2006 19:00,0,0,0,0,0,0,0,0,0
158348,1/23/2006 20:00,0,0,0,0,0,0,0,0,0
158349,1/23/2006 21:00,0,0,0,0,0,0,0,0,0
158350,1/23/2006 22:00,0,0,0,0,0,0,0,0,0
158351,1/23/2006 23:00,0,0,0,0,0,0,0,0,0
158352,1/24/2006 0:00,0,0,0,0,0,0,0,0,0
158353,1/24/2006 1:00,0,0,0,0,0,0,0,0,0
158354,1/24/2006 2:00,0,0,0,0,0,0,0,0,0
158355,1/24/2006 3:00,0,0,0,0,0,0,0,0,0
158356,1/24/2006 4:00,0,0,0,0,0,0,0,0,0
158357,1/24/2006 5:00,0,0,0,0,0,0,0,0,0
158358,1/24/2006 6:00,0,0,0,0,0,0,0,0,0
158359,1/24/2006 7:00,0,6.07E-18,0,0,0,0,0,0,0
158360,1/24/2006 8:00,0,0,0,0,0,0,0,0,0
158361,1/24/2006 9:00,0,0,0,0,0,0,0,0,0
158362,1/24/2006 10:00,0,0,0,0,0,0,0,0,0
158363,1/24/2006 11:00,0,0,0,0,0,0,0,0,0
158364,1/24/2006 12:00,0,0,0,0,0,0,0,0,0
158365,1/24/2006 13:00,0,0,0,0,0,0,0,0,0
158366,1/24/2006 14:00,0,0,0,0,0,0,0,0,0
158367,1/24/2006 15:00,0,0,0,0,0,0,0,0,0
158368,1/24/2006 16:00,0,0,0,0,0,0,0,0,0
158369,1/24/2006 17:00,0,0,0,0,0,0,0,0,0
158370,1/24/2006 18:00,0,0,0,0,0,0,0,0,0
158371,1/24/2006 19:00,0,0,0,0,0,0,0,0,0
158372,1/24/2006 20:00,0,0,0,0,0,0,0,0,0
158373,1/24/2006 21:00,0,0,0,0,0,0,0,0,0
158374,1/24/2006 22:00,0,0,0,0,0,0,0,0,0
158375,1/24/2006 23:00,0,0,0,0,0,0,0,0,0
158376,1/25/2006 0:00,0,0,0,0,0,0,0,0,0
158377,1/25/2006 1:00,0,0,0,0,0,0,0,0,0
158378,1/25/2006 2:00,0,0,0,0,0,0,0,0,0
158379,1/25/2006 3:00,0,0,0,0,0,0,0,0,0
158380,1/25/2006 4:00,0,0,0,0,0,0,0,0,0
158381,1/25/2006 5:00,0,0,0,0,0,0,0,0,0
158382,1/25/2006 6:00,0,0,0,0,0,0,0,0,0
158383,1/25/2006 7:00,0.025,0,0,0,0,0,0,0,0
158384,1/25/2006 8:00,0.4,0,0,0,0,0,0,0,0
158385,1/25/2006 9:00,0.025,0,0,0,0,0,0,0,0
158386,1/25/2006 10:00,0.025,0,0,0,0,0,0,0,0
158387,1/25/2006 11:00,0,0,0,0,0,0,0,0,0
158388,1/25/2006 12:00,0,0,0,0,0,0,0,0,0
158389,1/25/2006 13:00,0,0,0,0,0,0,0,0,0
158390,1/25/2006 14:00,0.025,0,0,0,0,0,0,0,0
158391,1/25/2006 15:00,0.025,0,0,0,0,0,0,0,0
158392,1/25/2006 16:00,0.025,0,0,0,0,0,0,0,0
158393,1/25/2006 17:00,0,0,0,0,0,0,0,0,0
158394,1/25/2006 18:00,0,0,0,0,0,0,0,0,0
158395,1/25/2006 19:00,0,0,0,0,0,0,0,0,0
158396,1/25/2006 20:00,0,0,0,0,0,0,0,0,0
158397,1/25/2006 21:00,0,0,0,0,0,0,0,0,0
158398,1/25/2006 22:00,0,0,0,0,0,0,0,0,0
158399,1/25/2006 23:00,0,0,0,0,0,0,0,0,0
158400,1/26/2006 0:00,0,0,0,0,0,0,0,0,0
158401,1/26/2006 1:00,0,0,0,0,0,0,0,0,0
158402,1/26/2006 2:00,0,0,0,0,0,0,0,0,0
158403,1/26/2006 3:00,0,0,0,0,0,0,0,0,0
158404,1/26/2006 4:00,0,0,0,0,0,0,0,0,0
158405,1/26/2006 5:00,0,0,0,0,0,0,0,0,0
158406,1/26/2006 6:00,0,0,0,0,0,0,0,0,0
158407,1/26/2006 7:00,0,0,0,0,0,0,0,0,0
158408,1/26/2006 8:00,0,1.73E-18,0,0,0,0,0,0,0
158409,1/26/2006 9:00,0,0,0,0,0,0,0,0,0
158410,1/26/2006 10:00,0,0,0,0,0,0,0,0,0
158411,1/26/2006 11:00,0,0,0,0,0,0,0,0,0
158412,1/26/2006 12:00,0,0,0,0,0,0,0,0,0
158413,1/26/2006 13:00,0,0,0,0,0,0,0,0,0
158414,1/26/2006 14:00,0,0,0,0,0,0,0,0,0
158415,1/26/2006 15:00,0,0,0,0,0,0,0,0,0
158416,1/26/2006 16:00,0,0,0,0,0,0,0,0,0
158417,1/26/2006 17:00,0,0,0,0,0,0,0,0,0
158418,1/26/2006 18:00,0,0,0,0,0,0,0,0,0
158419,1/26/2006 19:00,0,0,0,0,0,0,0,0,0
158420,1/26/2006 20:00,0,0,0,0,0,0,0,0,0
158421,1/26/2006 21:00,0,0,0,0,0,0,0,0,0
158422,1/26/2006 22:00,0,0,0,0,0,0,0,0,0
158423,1/26/2006 23:00,0,0,0,0,0,0,0,0,0
158424,1/27/2006 0:00,0,0,0,0,0,0,0,0,0
158425,1/27/2006 1:00,0,0,0,0,0,0,0,0,0
158426,1/27/2006 2:00,0,0,0,0,0,0,0,0,0
158427,1/27/2006 3:00,0,0,0,0,0,0,0,0,0
158428,1/27/2006 4:00,0,0,0,0,0,0,0,0,0
158429,1/27/2006 5:00,0,0,0,0,0,0,0,0,0
158430,1/27/2006 6:00,0,0,0,0,0,0,0,0,0
158431,1/27/2006 7:00,0,0,0,0,0,0,0,0,0
158432,1/27/2006 8:00,0,0,0,0,0,0,0,0,0
158433,1/27/2006 9:00,0,0,0,0,0,0,0,0,0
158434,1/27/2006 10:00,0,0,0,0,0,0,0,0,0
158435,1/27/2006 11:00,0,0,0,0,0,0,0,0,0
158436,1/27/2006 12:00,0,0,0,0,0,0,0,0,0
158437,1/27/2006 13:00,0.025,0,0,0,0,0,0,0,0
158438,1/27/2006 14:00,0,0,0,0,0,0,0,0,0
158439,1/27/2006 15:00,0,0,0,0,0,0,0,0,0
158440,1/27/2006 16:00,0,0,0,0,0,0,0,0,0
158441,1/27/2006 17:00,0,0,0,0,0,0,0,0,0
158442,1/27/2006 18:00,0,0,0,0,0,0,0,0,0
158443,1/27/2006 19:00,0,0,0,0,0,0,0,0,0
158444,1/27/2006 20:00,0,0,0,0,0,0,0,0,0
158445,1/27/2006 21:00,0,0,0,0,0,0,0,0,0
158446,1/27/2006 22:00,0,0,0,0,0,0,0,0,0
158447,1/27/2006 23:00,0,0,0,0,0,0,0,0,0
158448,1/28/2006 0:00,0,0,0,0,0,0,0,0,0
158449,1/28/2006 1:00,0,0,0,0,0,0,0,0,0
158450,1/28/2006 2:00,0,0,0,0,0,0,0,0,0
158451,1/28/2006 3:00,0,0,0,0,0,0,0,0,0
158452,1/28/2006 4:00,0,0,0,0,0,0,0,0,0
158453,1/28/2006 5:00,0,0,0,0,0,0,0,0,0
158454,1/28/2006 6:00,0,0,0,0,0,0,0,0,0
158455,1/28/2006 7:00,0,0,0,0,0,0,0,0,0
158456,1/28/2006 8:00,0,0,0,0,0,0,0,0,0
158457,1/28/2006 9:00,0,0,0,0,0,0,0,0,0
158458,1/28/2006 10:00,0,0,0,0,0,0,0,0,0
158459,1/28/2006 11:00,0,0,0,0,0,0,0,0,0
158460,1/28/2006 12:00,0,0,0,0,0,0,0,0,0
158461,1/28/2006 13:00,0,0,0,0,0,0,0,0,0
158462,1/28/2006 14:00,0,0,0,0,0,0,0,0,0
158463,1/28/2006 15:00,0,0,0,0,0,0,0,0,0
158464,1/28/2006 16:00,0,0,0,0,0,0,0,0,0
158465,1/28/2006 17:00,0,0,0,0,0,0,0,0,0
158466,1/28/2006 18:00,0,0,0,0,0,0,0,0,0
158467,1/28/2006 19:00,0,0,0,0,0,0,0,0,0
158468,1/28/2006 20:00,0,0,0,0,0,0,0,0,0
158469,1/28/2006 21:00,0,0,0,0,0,0,0,0,0
158470,1/28/2006 22:00,0,0,0,0,0,0,0,0,0
158471,1/28/2006 23:00,0,0,0,0,0,0,0,0,0
158472,1/29/2006 0:00,0,0,0,0,0,0,0,0,0
158473,1/29/2006 1:00,0,0,0,0,0,0,0,0,0
158474,1/29/2006 2:00,0,0,0,0,0,0,0,0,0
158475,1/29/2006 3:00,0,0,0,0,0,0,0,0,0
158476,1/29/2006 4:00,0,0,0,0,0,0,0,0,0
158477,1/29/2006 5:00,0,0,0,0,0,0,0,0,0
158478,1/29/2006 6:00,0,0,0,0,0,0,0,0,0
158479,1/29/2006 7:00,0,0,0,0,0,0,0,0,0
158480,1/29/2006 8:00,0,0,0,0,0,0,0,0,0
158481,1/29/2006 9:00,0,0,0,0,0,0,0,0,0
158482,1/29/2006 10:00,0,0,0,0,0,0,0,0,0
158483,1/29/2006 11:00,0,0,0,0,0,0,0,0,0
158484,1/29/2006 12:00,0,0,0,0,0,0,0,0,0
158485,1/29/2006 13:00,0,0,0,0,0,0,0,0,0
158486,1/29/2006 14:00,0,0,0,0,0,0,0,0,0
158487,1/29/2006 15:00,0,0,0,0,0,0,0,0,0
158488,1/29/2006 16:00,0,0,0,0,0,0,0,0,0
158489,1/29/2006 17:00,0,0,0,0,0,0,0,0,0
158490,1/29/2006 18:00,0,0,0,0,0,0,0,0,0
158491,1/29/2006 19:00,0,0,0,0,0,0,0,0,0
158492,1/29/2006 20:00,0,0,0,0,0,0,0,0,0
158493,1/29/2006 21:00,0,0,0,0,0,0,0,0,0
158494,1/29/2006 22:00,0,0,0,0,0,0,0,0,0
158495,1/29/2006 23:00,0,0,0,0,0,0,0,0,0
158496,1/30/2006 0:00,0,0,0,0,0,0,0,0,0
158497,1/30/2006 1:00,0,0,0,0,0,0,0,0,0
158498,1/30/2006 2:00,0,0,0,0,0,0,0,0,0
158499,1/30/2006 3:00,0,0,0,0,0,0,0,0,0
158500,1/30/2006 4:00,0,0,0,0,0,0,0,0,0
158501,1/30/2006 5:00,0,0,0,0,0,0,0,0,0
158502,1/30/2006 6:00,0,0,0,0,0,0,0,0,0
158503,1/30/2006 7:00,0,0,0,0,0,0,0,0,0
158504,1/30/2006 8:00,0,0,0,0,0,0,0,0,0
158505,1/30/2006 9:00,0,0,0,0,0,0,0,0,0
158506,1/30/2006 10:00,0,0,0,0,0,0,0,0,0
158507,1/30/2006 11:00,0,0,0,0,0,0,0,0,0
158508,1/30/2006 12:00,0,0,0,0,0,0,0,0,0
158509,1/30/2006 13:00,0,0,0,0,0,0,0,0,0
158510,1/30/2006 14:00,0,0,0,0,0,0,0,0,0
158511,1/30/2006 15:00,0,0,0,0,0,0,0,0,0
158512,1/30/2006 16:00,0,0,0,0,0,0,0,0,0
158513,1/30/2006 17:00,0,0,0,0,0,0,0,0,0
158514,1/30/2006 18:00,0,0,0,0,0,0,0,0,0
158515,1/30/2006 19:00,0,0,0,0,0,0,0,0,0
158516,1/30/2006 20:00,0,0,0,0,0,0,0,0,0
158517,1/30/2006 21:00,0,0,0,0,0,0,0,0,0
158518,1/30/2006 22:00,0,0,0,0,0,0,0,0,0
158519,1/30/2006 23:00,0,0,0,0,0,0,0,0,0
158520,1/31/2006 0:00,0,0,0,0,0,0,0,0,0
158521,1/31/2006 1:00,0,0,0,0,0,0,0,0,0
158522,1/31/2006 2:00,0,0,0,0,0,0,0,0,0
158523,1/31/2006 3:00,0,0,0,0,0,0,0,0,0
158524,1/31/2006 4:00,0,0,0,0,0,0,0,0,0
158525,1/31/2006 5:00,0,0,0,0,0,0,0,0,0
158526,1/31/2006 6:00,0,0,0,0,0,0,0,0,0
158527,1/31/2006 7:00,0,0,0,0,0,0,0,0,0
158528,1/31/2006 8:00,0,0,0,0,0,0,0,0,0
158529,1/31/2006 9:00,0,0,0,0,0,0,0,0,0
158530,1/31/2006 10:00,0,0,0,0,0,0,0,0,0
158531,1/31/2006 11:00,0,0,0,0,0,0,0,0,0
158532,1/31/2006 12:00,0,0,0,0,0,0,0,0,0
158533,1/31/2006 13:00,0,0,0,0,0,0,0,0,0
158534,1/31/2006 14:00,0,0,0,0,0,0,0,0,0
158535,1/31/2006 15:00,0,0,0,0,0,0,0,0,0
158536,1/31/2006 16:00,0,0,0,0,0,0,0,0,0
158537,1/31/2006 17:00,0,0,0,0,0,0,0,0,0
158538,1/31/2006 18:00,0,0,0,0,0,0,0,0,0
158539,1/31/2006 19:00,0,0,0,0,0,0,0,0,0
158540,1/31/2006 20:00,0,0,0,0,0,0,0,0,0
158541,1/31/2006 21:00,0,0,0,0,0,0,0,0,0
158542,1/31/2006 22:00,0,0,0,0,0,0,0,0,0
158543,1/31/2006 23:00,0,0,0,0,0,0,0,0,0
158544,2/1/2006 0:00,0.025,0,0,0,0,0,0,0,0
158545,2/1/2006 1:00,0.025,0,0,0,0,0,0,0,0
158546,2/1/2006 2:00,0.025,0,0,0,0,0,0,0,0
158547,2/1/2006 3:00,0,0,0,0,0,0,0,0,0
158548,2/1/2006 4:00,0,0,0,0,0,0,0,0,0
158549,2/1/2006 5:00,0,0,0,0,0,0,0,0,0
158550,2/1/2006 6:00,0,0,0,0,0,0,0,0,0
158551,2/1/2006 7:00,0.025,1.04E-17,0,0,0,0,0,0,0
158552,2/1/2006 8:00,0.025,0,0,0,0,0,0,0,0
158553,2/1/2006 9:00,0,0,0,0,0,0,0,0,0
158554,2/1/2006 10:00,0,0,0,0,0,0,0,0,0
158555,2/1/2006 11:00,0,0,0,0,0,0,0,0,0
158556,2/1/2006 12:00,0,0,0,0,0,0,0,0,0
158557,2/1/2006 13:00,0,0,0,0,0,0,0,0,0
158558,2/1/2006 14:00,0,0,0,0,0,0,0,0,0
158559,2/1/2006 15:00,0,0,0,0,0,0,0,0,0
158560,2/1/2006 16:00,0,0,0,0,0,0,0,0,0
158561,2/1/2006 17:00,0,0,0,0,0,0,0,0,0
158562,2/1/2006 18:00,0,0,0,0,0,0,0,0,0
158563,2/1/2006 19:00,0,0,0,0,0,0,0,0,0
158564,2/1/2006 20:00,0,0,0,0,0,0,0,0,0
158565,2/1/2006 21:00,0,0,0,0,0,0,0,0,0
158566,2/1/2006 22:00,0,0,0,0,0,0,0,0,0
158567,2/1/2006 23:00,0,0,0,0,0,0,0,0,0
158568,2/2/2006 0:00,0,0,0,0,0,0,0,0,0
158569,2/2/2006 1:00,0,0,0,0,0,0,0,0,0
158570,2/2/2006 2:00,0,0,0,0,0,0,0,0,0
158571,2/2/2006 3:00,0,0,0,0,0,0,0,0,0
158572,2/2/2006 4:00,0,0,0,0,0,0,0,0,0
158573,2/2/2006 5:00,0,0,0,0,0,0,0,0,0
158574,2/2/2006 6:00,0,0,0,0,0,0,0,0,0
158575,2/2/2006 7:00,0,0,0,0,0,0,0,0,0
158576,2/2/2006 8:00,0,0,0,0,0,0,0,0,0
158577,2/2/2006 9:00,0,0,0,0,0,0,0,0,0
158578,2/2/2006 10:00,0,0,0,0,0,0,0,0,0
158579,2/2/2006 11:00,0,0,0,0,0,0,0,0,0
158580,2/2/2006 12:00,0,0,0,0,0,0,0,0,0
158581,2/2/2006 13:00,0,0,0,0,0,0,0,0,0
158582,2/2/2006 14:00,0,0,0,0,0,0,0,0,0
158583,2/2/2006 15:00,0,0,0,0,0,0,0,0,0
158584,2/2/2006 16:00,0,0,0,0,0,0,0,0,0
158585,2/2/2006 17:00,0,0,0,0,0,0,0,0,0
158586,2/2/2006 18:00,0,0,0,0,0,0,0,0,0
158587,2/2/2006 19:00,0,0,0,0,0,0,0,0,0
158588,2/2/2006 20:00,0,0,0,0,0,0,0,0,0
158589,2/2/2006 21:00,0,0,0,0,0,0,0,0,0
158590,2/2/2006 22:00,0,0,0,0,0,0,0,0,0
158591,2/2/2006 23:00,0,0,0,0,0,0,0,0,0
158592,2/3/2006 0:00,0,0,0,0,0,0,0,0,0
158593,2/3/2006 1:00,0,0,0,0,0,0,0,0,0
158594,2/3/2006 2:00,0,0,0,0,0,0,0,0,0
158595,2/3/2006 3:00,0,0,0,0,0,0,0,0,0
158596,2/3/2006 4:00,0,0,0,0,0,0,0,0,0
158597,2/3/2006 5:00,0,0,0,0,0,0,0,0,0
158598,2/3/2006 6:00,0,0,0,0,0,0,0,0,0
158599,2/3/2006 7:00,0,0,0,0,0,0,0,0,0
158600,2/3/2006 8:00,0,0,0,0,0,0,0,0,0
158601,2/3/2006 9:00,0,0,0,0,0,0,0,0,0
158602,2/3/2006 10:00,0,0,0,0,0,0,0,0,0
158603,2/3/2006 11:00,0,0,0,0,0,0,0,0,0
158604,2/3/2006 12:00,0,0,0,0,0,0,0,0,0
158605,2/3/2006 13:00,0,0,0,0,0,0,0,0,0
158606,2/3/2006 14:00,0,0,0,0,0,0,0,0,0
158607,2/3/2006 15:00,0,0,0,0,0,0,0,0,0
158608,2/3/2006 16:00,0,0,0,0,0,0,0,0,0
158609,2/3/2006 17:00,0,0,0,0,0,0,0,0,0
158610,2/3/2006 18:00,0,0,0,0,0,0,0,0,0
158611,2/3/2006 19:00,0,0,0,0,0,0,0,0,0
158612,2/3/2006 20:00,0,0,0,0,0,0,0,0,0
158613,2/3/2006 21:00,0,0,0,0,0,0,0,0,0
158614,2/3/2006 22:00,0,0,0,0,0,0,0,0,0
158615,2/3/2006 23:00,0,0,0,0,0,0,0,0,0
158616,2/4/2006 0:00,0,0,0,0,0,0,0,0,0
158617,2/4/2006 1:00,0,0,0,0,0,0,0,0,0
158618,2/4/2006 2:00,0,0,0,0,0,0,0,0,0
158619,2/4/2006 3:00,0,0,0,0,0,0,0,0,0
158620,2/4/2006 4:00,0,0,0,0,0,0,0,0,0
158621,2/4/2006 5:00,0,0,0,0,0,0,0,0,0
158622,2/4/2006 6:00,0,0,0,0,0,0,0,0,0
158623,2/4/2006 7:00,0.2,0,0,0,0,0,0,0,0
158624,2/4/2006 8:00,0.025,2.08E-17,0,0,0,0,0,0,0
158625,2/4/2006 9:00,0,0,0,0,0,0,0,0,0
158626,2/4/2006 10:00,0,0,0,0,0,0,0,0,0
158627,2/4/2006 11:00,0,0,0,0,0,0,0,0,0
158628,2/4/2006 12:00,0,0,0,0,0,0,0,0,0
158629,2/4/2006 13:00,0,0,0,0,0,0,0,0,0
158630,2/4/2006 14:00,0,0,0,0,0,0,0,0,0
158631,2/4/2006 15:00,0,0,0,0,0,0,0,0,0
158632,2/4/2006 16:00,0,0,0,0,0,0,0,0,0
158633,2/4/2006 17:00,0,0,0,0,0,0,0,0,0
158634,2/4/2006 18:00,0,0,0,0,0,0,0,0,0
158635,2/4/2006 19:00,0,0,0,0,0,0,0,0,0
158636,2/4/2006 20:00,0,0,0,0,0,0,0,0,0
158637,2/4/2006 21:00,0,0,0,0,0,0,0,0,0
158638,2/4/2006 22:00,0,0,0,0,0,0,0,0,0
158639,2/4/2006 23:00,0,0,0,0,0,0,0,0,0
158640,2/5/2006 0:00,0,0,0,0,0,0,0,0,0
158641,2/5/2006 1:00,0.025,0,0,0,0,0,0,0,0
158642,2/5/2006 2:00,0,0,0,0,0,0,0,0,0
158643,2/5/2006 3:00,0,0,0,0,0,0,0,0,0
158644,2/5/2006 4:00,0,0,0,0,0,0,0,0,0
158645,2/5/2006 5:00,0,0,0,0,0,0,0,0,0
158646,2/5/2006 6:00,0,0,0,0,0,0,0,0,0
158647,2/5/2006 7:00,0.1,0,0,0,0,0,0,0,0
158648,2/5/2006 8:00,0.3,0,0,0,0,0,0,0,0
158649,2/5/2006 9:00,0,0,0,0,0,0,0,0,0
158650,2/5/2006 10:00,0.2,5.55E-17,0,0,0,0,0,0,0
158651,2/5/2006 11:00,0.3,5.55E-17,0,0,0,0,0,0,0
158652,2/5/2006 12:00,0,2.08E-17,0,0,0,0,0,0,0
158653,2/5/2006 13:00,0.025,0,0,0,0,0,0,0,0
158654,2/5/2006 14:00,0,2.08E-17,0,0,0,0,0,0,0
158655,2/5/2006 15:00,0,0,0,0,0,0,0,0,0
158656,2/5/2006 16:00,0,0,0,0,0,0,0,0,0
158657,2/5/2006 17:00,0,0,0,0,0,0,0,0,0
158658,2/5/2006 18:00,0,0,0,0,0,0,0,0,0
158659,2/5/2006 19:00,0,0,0,0,0,0,0,0,0
158660,2/5/2006 20:00,0,0,0,0,0,0,0,0,0
158661,2/5/2006 21:00,0,0,0,0,0,0,0,0,0
158662,2/5/2006 22:00,0,0,0,0,0,0,0,0,0
158663,2/5/2006 23:00,0,0,0,0,0,0,0,0,0
158664,2/6/2006 0:00,0,0,0,0,0,0,0,0,0
158665,2/6/2006 1:00,0,0,0,0,0,0,0,0,0
158666,2/6/2006 2:00,0,0,0,0,0,0,0,0,0
158667,2/6/2006 3:00,0,0,0,0,0,0,0,0,0
158668,2/6/2006 4:00,0,0,0,0,0,0,0,0,0
158669,2/6/2006 5:00,0,0,0,0,0,0,0,0,0
158670,2/6/2006 6:00,0,0,0,0,0,0,0,0,0
158671,2/6/2006 7:00,0,0,0,0,0,0,0,0,0
158672,2/6/2006 8:00,0,0,0,0,0,0,0,0,0
158673,2/6/2006 9:00,0,0,0,0,0,0,0,0,0
158674,2/6/2006 10:00,0,5.55E-17,0,0,0,0,0,0,0
158675,2/6/2006 11:00,0,1.73E-18,0,0,0,0,0,0,0
158676,2/6/2006 12:00,0,0,0,0,0,0,0,0,0
158677,2/6/2006 13:00,0,2.26E-17,0,0,0,0,0,0,0
158678,2/6/2006 14:00,0,0,0,0,0,0,0,0,0
158679,2/6/2006 15:00,0,1.65E-17,0,0,0,0,0,0,0
158680,2/6/2006 16:00,0,0,0,0,0,0,0,0,0
158681,2/6/2006 17:00,0,0,0,0,0,0,0,0,0
158682,2/6/2006 18:00,0,0,0,0,0,0,0,0,0
158683,2/6/2006 19:00,0,0,0,0,0,0,0,0,0
158684,2/6/2006 20:00,0,0,0,0,0,0,0,0,0
158685,2/6/2006 21:00,0,0,0,0,0,0,0,0,0
158686,2/6/2006 22:00,0,0,0,0,0,0,0,0,0
158687,2/6/2006 23:00,0,0,0,0,0,0,0,0,0
158688,2/7/2006 0:00,0,0,0,0,0,0,0,0,0
158689,2/7/2006 1:00,0,0,0,0,0,0,0,0,0
158690,2/7/2006 2:00,0,0,0,0,0,0,0,0,0
158691,2/7/2006 3:00,0,0,0,0,0,0,0,0,0
158692,2/7/2006 4:00,0,0,0,0,0,0,0,0,0
158693,2/7/2006 5:00,0,0,0,0,0,0,0,0,0
158694,2/7/2006 6:00,0,0,0,0,0,0,0,0,0
158695,2/7/2006 7:00,0,2.78E-17,0,0,0,0,0,0,0
158696,2/7/2006 8:00,0,2.78E-17,0,0,0,0,0,0,0
158697,2/7/2006 9:00,0,0,0,0,0,0,0,0,0
158698,2/7/2006 10:00,0.025,0,0,0,0,0,0,0,0
158699,2/7/2006 11:00,0,2.78E-17,0,0,0,0,0,0,0
158700,2/7/2006 12:00,0,0,0,0,0,0,0,0,0
158701,2/7/2006 13:00,0,0,0,0,0,0,0,0,0
158702,2/7/2006 14:00,0,2.43E-17,0,0,0,0,0,0,0
158703,2/7/2006 15:00,0,2.78E-17,0,0,0,0,0,0,0
158704,2/7/2006 16:00,0,2.78E-17,0,0,0,0,0,0,0
158705,2/7/2006 17:00,0,0,0,0,0,0,0,0,0
158706,2/7/2006 18:00,0,0,0,0,0,0,0,0,0
158707,2/7/2006 19:00,0,0,0,0,0,0,0,0,0
158708,2/7/2006 20:00,0,0,0,0,0,0,0,0,0
158709,2/7/2006 21:00,0,0,0,0,0,0,0,0,0
158710,2/7/2006 22:00,0,0,0,0,0,0,0,0,0
158711,2/7/2006 23:00,0.025,0,0,0,0,0,0,0,0
158712,2/8/2006 0:00,0.2,5.55E-17,0,0,0,0,0,0,0
158713,2/8/2006 1:00,1.5,0.543331105,0,0,0,0,0,0,0
158714,2/8/2006 2:00,1.7,1.7,0,0,0,0,0,0,0
158715,2/8/2006 3:00,1.5,1.5,0,0,0,0,0,0,0
158716,2/8/2006 4:00,0,0,0,0,0,0,0,0,0
158717,2/8/2006 5:00,0.7,0.7,0,0,0,0,0,0,0
158718,2/8/2006 6:00,0.5,0.5,0,0,0,0,0,0,0
158719,2/8/2006 7:00,0,0,0,0,0,0,0,0,0
158720,2/8/2006 8:00,0,5.20E-17,0,0,0,0,0,0,0
158721,2/8/2006 9:00,0,1.04E-16,0,0,0,0,0,0,0
158722,2/8/2006 10:00,0.7,0.618096098,0,0,0,0,0,0,0
158723,2/8/2006 11:00,0.1,0.031978115,0,0,0,0,0,0,0
158724,2/8/2006 12:00,0.3,0.204214081,0.016134354,0,0,0,0,0,0
158725,2/8/2006 13:00,0.1,0,0,0,0,0,0,0,0
158726,2/8/2006 14:00,0.025,1.73E-16,0,0,0,0,0,0,0
158727,2/8/2006 15:00,0.025,2.78E-17,0,0,0,0,0,0,0
158728,2/8/2006 16:00,0.3,0.143207418,0,0,0,0,0,0,0
158729,2/8/2006 17:00,0.2,0.195835395,0,0,0,0,0,0,0
158730,2/8/2006 18:00,0.4,0.4,0.136672879,0,0,0,0,0,0
158731,2/8/2006 19:00,0.1,0.1,0,0,0,0,0,0,0
158732,2/8/2006 20:00,0.025,0.025,0,0,0,0,0,0,0
158733,2/8/2006 21:00,0.025,0.025,0,0,0,0,0,0,0
158734,2/8/2006 22:00,0.025,0.025,0,0,0,0,0,0,0
158735,2/8/2006 23:00,0,0,0,0,0,0,0,0,0
158736,2/9/2006 0:00,0,0,0,0,0,0,0,0,0
158737,2/9/2006 1:00,0.025,0.025,0,0,0,0,0,0,0
158738,2/9/2006 2:00,0.025,0.025,0,0,0,0,0,0,0
158739,2/9/2006 3:00,0.4,0.4,0,0,0,0,0,0,0
158740,2/9/2006 4:00,0.025,0.025,0,0,0,0,0,0,0
158741,2/9/2006 5:00,0.3,0.3,0,0,0,0,0,0,0
158742,2/9/2006 6:00,0.1,0.1,0,0,0,0,0,0,0
158743,2/9/2006 7:00,0,0,0,0,0,0,0,0,0
158744,2/9/2006 8:00,0.5,0.492006806,0.155318135,0,0,0,0,0,0
158745,2/9/2006 9:00,0.1,0.065362824,0,0,0,0,0,0,0
158746,2/9/2006 10:00,0,8.33E-17,0,0,0,0,0,0,0
158747,2/9/2006 11:00,0,5.55E-17,0,0,0,0,0,0,0
